月份,月销量,月销量排名,月销量排名链接,占厂商份额,在厂商排名,厂商所有车型当月销量链接,在紧凑车排名,所有紧凑车当月销量链接
2018-11,636,353,https://xl.16888.com/style-201811-201811-1.html,0.39%,14,https://xl.16888.com/f/57412/history-201811-201811-1.html,78,https://xl.16888.com/level-3-201811-201811-1.html
2018-10,586,345,https://xl.16888.com/style-201810-201810-1.html,0.39%,13,https://xl.16888.com/f/57412/history-201810-201810-1.html,76,https://xl.16888.com/level-3-201810-201810-1.html
2018-09,575,335,https://xl.16888.com/style-201809-201809-1.html,0.37%,12,https://xl.16888.com/f/57412/history-201809-201809-1.html,74,https://xl.16888.com/level-3-201809-201809-1.html
2018-08,127,406,https://xl.16888.com/style-201808-201808-1.html,0.10%,12,https://xl.16888.com/f/57412/history-201808-201808-1.html,85,https://xl.16888.com/level-3-201808-201808-1.html
2018-07,477,309,https://xl.16888.com/style-201807-201807-1.html,0.38%,12,https://xl.16888.com/f/57412/history-201807-201807-1.html,72,https://xl.16888.com/level-3-201807-201807-1.html
2018-06,1445,249,https://xl.16888.com/style-201806-201806-1.html,0.99%,12,https://xl.16888.com/f/57412/history-201806-201806-1.html,62,https://xl.16888.com/level-3-201806-201806-1.html
2018-05,1394,259,https://xl.16888.com/style-201805-201805-1.html,1.00%,12,https://xl.16888.com/f/57412/history-201805-201805-1.html,58,https://xl.16888.com/level-3-201805-201805-1.html
2018-04,678,309,https://xl.16888.com/style-201804-201804-1.html,0.52%,12,https://xl.16888.com/f/57412/history-201804-201804-1.html,69,https://xl.16888.com/level-3-201804-201804-1.html
2018-03,1010,289,https://xl.16888.com/style-201803-201803-1.html,0.66%,12,https://xl.16888.com/f/57412/history-201803-201803-1.html,65,https://xl.16888.com/level-3-201803-201803-1.html
2018-02,915,250,https://xl.16888.com/style-201802-201802-1.html,0.89%,12,https://xl.16888.com/f/57412/history-201802-201802-1.html,60,https://xl.16888.com/level-3-201802-201802-1.html
2018-01,1757,241,https://xl.16888.com/style-201801-201801-1.html,0.98%,12,https://xl.16888.com/f/57412/history-201801-201801-1.html,55,https://xl.16888.com/level-3-201801-201801-1.html
2017-12,1765,285,https://xl.16888.com/style-201712-201712-1.html,1.13%,12,https://xl.16888.com/f/57412/history-201712-201712-1.html,64,https://xl.16888.com/level-3-201712-201712-1.html
2017-11,539,365,https://xl.16888.com/style-201711-201711-1.html,0.32%,12,https://xl.16888.com/f/57412/history-201711-201711-1.html,80,https://xl.16888.com/level-3-201711-201711-1.html
2017-10,1699,261,https://xl.16888.com/style-201710-201710-1.html,1.04%,12,https://xl.16888.com/f/57412/history-201710-201710-1.html,59,https://xl.16888.com/level-3-201710-201710-1.html
2017-09,1118,304,https://xl.16888.com/style-201709-201709-1.html,0.60%,12,https://xl.16888.com/f/57412/history-201709-201709-1.html,68,https://xl.16888.com/level-3-201709-201709-1.html
2017-08,637,320,https://xl.16888.com/style-201708-201708-1.html,0.50%,12,https://xl.16888.com/f/57412/history-201708-201708-1.html,72,https://xl.16888.com/level-3-201708-201708-1.html
2017-07,771,292,https://xl.16888.com/style-201707-201707-1.html,0.70%,11,https://xl.16888.com/f/57412/history-201707-201707-1.html,66,https://xl.16888.com/level-3-201707-201707-1.html
2017-06,2698,179,https://xl.16888.com/style-201706-201706-1.html,1.84%,10,https://xl.16888.com/f/57412/history-201706-201706-1.html,44,https://xl.16888.com/level-3-201706-201706-1.html
2017-05,1659,223,https://xl.16888.com/style-201705-201705-1.html,1.30%,9,https://xl.16888.com/f/57412/history-201705-201705-1.html,56,https://xl.16888.com/level-3-201705-201705-1.html
2017-04,2482,169,https://xl.16888.com/style-201704-201704-1.html,2.13%,10,https://xl.16888.com/f/57412/history-201704-201704-1.html,48,https://xl.16888.com/level-3-201704-201704-1.html
2017-03,3475,154,https://xl.16888.com/style-201703-201703-1.html,2.33%,8,https://xl.16888.com/f/57412/history-201703-201703-1.html,46,https://xl.16888.com/level-3-201703-201703-1.html
2017-02,357,304,https://xl.16888.com/style-201702-201702-1.html,0.30%,8,https://xl.16888.com/f/57412/history-201702-201702-1.html,73,https://xl.16888.com/level-3-201702-201702-1.html
2017-01,1495,217,https://xl.16888.com/style-201701-201701-1.html,0.84%,9,https://xl.16888.com/f/57412/history-201701-201701-1.html,56,https://xl.16888.com/level-3-201701-201701-1.html
2016-12,5182,154,https://xl.16888.com/style-201612-201612-1.html,3.13%,9,https://xl.16888.com/f/57412/history-201612-201612-1.html,44,https://xl.16888.com/level-3-201612-201612-1.html
2016-11,4809,150,https://xl.16888.com/style-201611-201611-1.html,3.03%,7,https://xl.16888.com/f/57412/history-201611-201611-1.html,45,https://xl.16888.com/level-3-201611-201611-1.html
2016-10,3796,162,https://xl.16888.com/style-201610-201610-1.html,2.47%,8,https://xl.16888.com/f/57412/history-201610-201610-1.html,46,https://xl.16888.com/level-3-201610-201610-1.html
2016-09,2635,193,https://xl.16888.com/style-201609-201609-1.html,1.81%,9,https://xl.16888.com/f/57412/history-201609-201609-1.html,52,https://xl.16888.com/level-3-201609-201609-1.html
2016-08,2793,163,https://xl.16888.com/style-201608-201608-1.html,2.33%,9,https://xl.16888.com/f/57412/history-201608-201608-1.html,46,https://xl.16888.com/level-3-201608-201608-1.html
2016-07,1621,184,https://xl.16888.com/style-201607-201607-1.html,1.48%,9,https://xl.16888.com/f/57412/history-201607-201607-1.html,51,https://xl.16888.com/level-3-201607-201607-1.html
2016-06,2110,190,https://xl.16888.com/style-201606-201606-1.html,1.74%,9,https://xl.16888.com/f/57412/history-201606-201606-1.html,58,https://xl.16888.com/level-3-201606-201606-1.html
2016-05,2467,177,https://xl.16888.com/style-201605-201605-1.html,2.01%,9,https://xl.16888.com/f/57412/history-201605-201605-1.html,50,https://xl.16888.com/level-3-201605-201605-1.html
2016-04,2555,168,https://xl.16888.com/style-201604-201604-1.html,2.11%,9,https://xl.16888.com/f/57412/history-201604-201604-1.html,50,https://xl.16888.com/level-3-201604-201604-1.html
2016-03,3262,158,https://xl.16888.com/style-201603-201603-1.html,2.10%,9,https://xl.16888.com/f/57412/history-201603-201603-1.html,48,https://xl.16888.com/level-3-201603-201603-1.html
2016-02,908,215,https://xl.16888.com/style-201602-201602-1.html,0.76%,9,https://xl.16888.com/f/57412/history-201602-201602-1.html,59,https://xl.16888.com/level-3-201602-201602-1.html
2016-01,3387,163,https://xl.16888.com/style-201601-201601-1.html,1.91%,9,https://xl.16888.com/f/57412/history-201601-201601-1.html,48,https://xl.16888.com/level-3-201601-201601-1.html
2015-12,2339,203,https://xl.16888.com/style-201512-201512-1.html,1.79%,8,https://xl.16888.com/f/57412/history-201512-201512-1.html,58,https://xl.16888.com/level-3-201512-201512-1.html
2015-11,2280,195,https://xl.16888.com/style-201511-201511-1.html,1.53%,9,https://xl.16888.com/f/57412/history-201511-201511-1.html,60,https://xl.16888.com/level-3-201511-201511-1.html
2015-10,3610,152,https://xl.16888.com/style-201510-201510-1.html,2.82%,8,https://xl.16888.com/f/57412/history-201510-201510-1.html,47,https://xl.16888.com/level-3-201510-201510-1.html
2015-09,5085,107,https://xl.16888.com/style-201509-201509-1.html,4.19%,8,https://xl.16888.com/f/57412/history-201509-201509-1.html,36,https://xl.16888.com/level-3-201509-201509-1.html
2015-08,2143,158,https://xl.16888.com/style-201508-201508-1.html,1.93%,8,https://xl.16888.com/f/57412/history-201508-201508-1.html,48,https://xl.16888.com/level-3-201508-201508-1.html
2015-07,3113,124,https://xl.16888.com/style-201507-201507-1.html,3.67%,8,https://xl.16888.com/f/57412/history-201507-201507-1.html,40,https://xl.16888.com/level-3-201507-201507-1.html
2015-06,1516,187,https://xl.16888.com/style-201506-201506-1.html,1.35%,9,https://xl.16888.com/f/57412/history-201506-201506-1.html,54,https://xl.16888.com/level-3-201506-201506-1.html
2015-05,155,301,https://xl.16888.com/style-201505-201505-1.html,0.13%,9,https://xl.16888.com/f/57412/history-201505-201505-1.html,94,https://xl.16888.com/level-3-201505-201505-1.html
