月份,月销量,月销量排名,月销量排名链接,占厂商份额,在厂商排名,厂商所有车型当月销量链接,在紧凑车排名,所有紧凑车当月销量链接
2018-01,20057,27,https://xl.16888.com/style-201801-201801-1.html,11.21%,3,https://xl.16888.com/f/57412/history-201801-201801-1.html,11,https://xl.16888.com/level-7-201801-201801-1.html
2017-12,24409,12,https://xl.16888.com/style-201712-201712-1.html,15.62%,2,https://xl.16888.com/f/57412/history-201712-201712-1.html,4,https://xl.16888.com/level-7-201712-201712-1.html
2017-11,21699,22,https://xl.16888.com/style-201711-201711-1.html,12.88%,3,https://xl.16888.com/f/57412/history-201711-201711-1.html,9,https://xl.16888.com/level-7-201711-201711-1.html
2017-10,29313,11,https://xl.16888.com/style-201710-201710-1.html,18.01%,2,https://xl.16888.com/f/57412/history-201710-201710-1.html,4,https://xl.16888.com/level-7-201710-201710-1.html
2017-09,25556,15,https://xl.16888.com/style-201709-201709-1.html,13.69%,3,https://xl.16888.com/f/57412/history-201709-201709-1.html,6,https://xl.16888.com/level-7-201709-201709-1.html
2017-08,14930,25,https://xl.16888.com/style-201708-201708-1.html,11.72%,3,https://xl.16888.com/f/57412/history-201708-201708-1.html,10,https://xl.16888.com/level-7-201708-201708-1.html
2017-07,15190,21,https://xl.16888.com/style-201707-201707-1.html,13.76%,4,https://xl.16888.com/f/57412/history-201707-201707-1.html,7,https://xl.16888.com/level-7-201707-201707-1.html
2017-06,18768,15,https://xl.16888.com/style-201706-201706-1.html,12.81%,3,https://xl.16888.com/f/57412/history-201706-201706-1.html,6,https://xl.16888.com/level-7-201706-201706-1.html
2017-05,20011,12,https://xl.16888.com/style-201705-201705-1.html,15.67%,2,https://xl.16888.com/f/57412/history-201705-201705-1.html,5,https://xl.16888.com/level-7-201705-201705-1.html
2017-04,13257,28,https://xl.16888.com/style-201704-201704-1.html,11.38%,3,https://xl.16888.com/f/57412/history-201704-201704-1.html,11,https://xl.16888.com/level-7-201704-201704-1.html
