月份,月销量,月销量排名,月销量排名链接,占厂商份额,在厂商排名,厂商所有车型当月销量链接,在紧凑车排名,所有紧凑车当月销量链接
2020-07,5481,90,https://xl.16888.com/style-202007-202007-1.html,4.49%,7,https://xl.16888.com/f/57412/history-202007-202007-1.html,34,https://xl.16888.com/level-7-202007-202007-1.html
2020-06,6405,85,https://xl.16888.com/style-202006-202006-1.html,5.01%,6,https://xl.16888.com/f/57412/history-202006-202006-1.html,29,https://xl.16888.com/level-7-202006-202006-1.html
2020-05,6408,76,https://xl.16888.com/style-202005-202005-1.html,5.38%,6,https://xl.16888.com/f/57412/history-202005-202005-1.html,37,https://xl.16888.com/level-7-202005-202005-1.html
2020-04,3525,125,https://xl.16888.com/style-202004-202004-1.html,3.09%,7,https://xl.16888.com/f/57412/history-202004-202004-1.html,61,https://xl.16888.com/level-7-202004-202004-1.html
2020-03,1408,176,https://xl.16888.com/style-202003-202003-1.html,2.48%,8,https://xl.16888.com/f/57412/history-202003-202003-1.html,85,https://xl.16888.com/level-7-202003-202003-1.html
2020-02,260,180,https://xl.16888.com/style-202002-202002-1.html,3.10%,9,https://xl.16888.com/f/57412/history-202002-202002-1.html,85,https://xl.16888.com/level-7-202002-202002-1.html
2020-01,3549,135,https://xl.16888.com/style-202001-202001-1.html,3.37%,7,https://xl.16888.com/f/57412/history-202001-202001-1.html,64,https://xl.16888.com/level-7-202001-202001-1.html
2019-12,13414,43,https://xl.16888.com/style-201912-201912-1.html,6.52%,6,https://xl.16888.com/f/57412/history-201912-201912-1.html,20,https://xl.16888.com/level-7-201912-201912-1.html
2019-11,6369,94,https://xl.16888.com/style-201911-201911-1.html,3.60%,9,https://xl.16888.com/f/57412/history-201911-201911-1.html,46,https://xl.16888.com/level-7-201911-201911-1.html
2019-10,6349,97,https://xl.16888.com/style-201910-201910-1.html,4.49%,8,https://xl.16888.com/f/57412/history-201910-201910-1.html,45,https://xl.16888.com/level-7-201910-201910-1.html
2019-09,5885,100,https://xl.16888.com/style-201909-201909-1.html,3.87%,8,https://xl.16888.com/f/57412/history-201909-201909-1.html,44,https://xl.16888.com/level-7-201909-201909-1.html
2019-08,5032,103,https://xl.16888.com/style-201908-201908-1.html,3.95%,9,https://xl.16888.com/f/57412/history-201908-201908-1.html,47,https://xl.16888.com/level-7-201908-201908-1.html
2019-07,2857,156,https://xl.16888.com/style-201907-201907-1.html,2.31%,10,https://xl.16888.com/f/57412/history-201907-201907-1.html,75,https://xl.16888.com/level-7-201907-201907-1.html
2019-06,6916,71,https://xl.16888.com/style-201906-201906-1.html,5.20%,8,https://xl.16888.com/f/57412/history-201906-201906-1.html,31,https://xl.16888.com/level-7-201906-201906-1.html
2019-05,5312,89,https://xl.16888.com/style-201905-201905-1.html,4.02%,9,https://xl.16888.com/f/57412/history-201905-201905-1.html,39,https://xl.16888.com/level-7-201905-201905-1.html
2019-04,6555,77,https://xl.16888.com/style-201904-201904-1.html,5.32%,7,https://xl.16888.com/f/57412/history-201904-201904-1.html,34,https://xl.16888.com/level-7-201904-201904-1.html
2019-03,6268,106,https://xl.16888.com/style-201903-201903-1.html,4.28%,8,https://xl.16888.com/f/57412/history-201903-201903-1.html,46,https://xl.16888.com/level-7-201903-201903-1.html
2019-02,3967,100,https://xl.16888.com/style-201902-201902-1.html,4.08%,7,https://xl.16888.com/f/57412/history-201902-201902-1.html,48,https://xl.16888.com/level-7-201902-201902-1.html
2019-01,6020,110,https://xl.16888.com/style-201901-201901-1.html,3.60%,8,https://xl.16888.com/f/57412/history-201901-201901-1.html,54,https://xl.16888.com/level-7-201901-201901-1.html
2018-12,10186,65,https://xl.16888.com/style-201812-201812-1.html,7.29%,5,https://xl.16888.com/f/57412/history-201812-201812-1.html,24,https://xl.16888.com/level-7-201812-201812-1.html
2018-11,4608,136,https://xl.16888.com/style-201811-201811-1.html,2.82%,9,https://xl.16888.com/f/57412/history-201811-201811-1.html,63,https://xl.16888.com/level-7-201811-201811-1.html
2018-10,6189,99,https://xl.16888.com/style-201810-201810-1.html,4.16%,8,https://xl.16888.com/f/57412/history-201810-201810-1.html,42,https://xl.16888.com/level-7-201810-201810-1.html
2018-09,7500,83,https://xl.16888.com/style-201809-201809-1.html,4.84%,7,https://xl.16888.com/f/57412/history-201809-201809-1.html,38,https://xl.16888.com/level-7-201809-201809-1.html
2018-08,6922,76,https://xl.16888.com/style-201808-201808-1.html,5.44%,7,https://xl.16888.com/f/57412/history-201808-201808-1.html,32,https://xl.16888.com/level-7-201808-201808-1.html
2018-07,6227,80,https://xl.16888.com/style-201807-201807-1.html,4.92%,8,https://xl.16888.com/f/57412/history-201807-201807-1.html,32,https://xl.16888.com/level-7-201807-201807-1.html
2018-06,6617,89,https://xl.16888.com/style-201806-201806-1.html,4.51%,7,https://xl.16888.com/f/57412/history-201806-201806-1.html,34,https://xl.16888.com/level-7-201806-201806-1.html
2018-05,7094,84,https://xl.16888.com/style-201805-201805-1.html,5.07%,7,https://xl.16888.com/f/57412/history-201805-201805-1.html,35,https://xl.16888.com/level-7-201805-201805-1.html
2018-04,7689,80,https://xl.16888.com/style-201804-201804-1.html,5.86%,8,https://xl.16888.com/f/57412/history-201804-201804-1.html,33,https://xl.16888.com/level-7-201804-201804-1.html
2018-03,8029,81,https://xl.16888.com/style-201803-201803-1.html,5.25%,7,https://xl.16888.com/f/57412/history-201803-201803-1.html,32,https://xl.16888.com/level-7-201803-201803-1.html
2018-02,6280,74,https://xl.16888.com/style-201802-201802-1.html,6.12%,7,https://xl.16888.com/f/57412/history-201802-201802-1.html,33,https://xl.16888.com/level-7-201802-201802-1.html
2018-01,8841,87,https://xl.16888.com/style-201801-201801-1.html,4.94%,7,https://xl.16888.com/f/57412/history-201801-201801-1.html,40,https://xl.16888.com/level-7-201801-201801-1.html
2017-12,10439,82,https://xl.16888.com/style-201712-201712-1.html,6.68%,7,https://xl.16888.com/f/57412/history-201712-201712-1.html,35,https://xl.16888.com/level-7-201712-201712-1.html
2017-11,11238,69,https://xl.16888.com/style-201711-201711-1.html,6.67%,7,https://xl.16888.com/f/57412/history-201711-201711-1.html,28,https://xl.16888.com/level-7-201711-201711-1.html
2017-10,9040,85,https://xl.16888.com/style-201710-201710-1.html,5.55%,7,https://xl.16888.com/f/57412/history-201710-201710-1.html,32,https://xl.16888.com/level-7-201710-201710-1.html
2017-09,8771,81,https://xl.16888.com/style-201709-201709-1.html,4.70%,7,https://xl.16888.com/f/57412/history-201709-201709-1.html,30,https://xl.16888.com/level-7-201709-201709-1.html
2017-08,8433,68,https://xl.16888.com/style-201708-201708-1.html,6.62%,6,https://xl.16888.com/f/57412/history-201708-201708-1.html,27,https://xl.16888.com/level-7-201708-201708-1.html
2017-07,8148,67,https://xl.16888.com/style-201707-201707-1.html,7.38%,6,https://xl.16888.com/f/57412/history-201707-201707-1.html,25,https://xl.16888.com/level-7-201707-201707-1.html
2017-06,6675,86,https://xl.16888.com/style-201706-201706-1.html,4.56%,9,https://xl.16888.com/f/57412/history-201706-201706-1.html,34,https://xl.16888.com/level-7-201706-201706-1.html
2017-05,6033,95,https://xl.16888.com/style-201705-201705-1.html,4.72%,7,https://xl.16888.com/f/57412/history-201705-201705-1.html,42,https://xl.16888.com/level-7-201705-201705-1.html
2017-04,5391,104,https://xl.16888.com/style-201704-201704-1.html,4.63%,9,https://xl.16888.com/f/57412/history-201704-201704-1.html,44,https://xl.16888.com/level-7-201704-201704-1.html
